Product Name,Product Price,Table Info,ID Product,Country,Age Usage,Trademarks,Catergory
Giá úp bình sữa Munchkin xoay tròn 11285,369000.0,"'Munchkin', 'Mỹ', 'Trung Quốc', '108266', 'Từ sơ sinh', 'Nhựa PP', 'Xanh'",108266,Mỹ,Thời kì răng sữa,Fitobimbi,Bé uống
Bình sữa thủy tinh Chuchu Baby cổ rộng 240ml,380000.0,"'ChuChu Baby', 'Nhật Bản', '108277', 'Thủy tinh', '240ml', 'Trắng'",108277,Châu Á,Thời kì răng sữa,Shuofengtai,Bé uống
Máy tiệt trùng bình sữa Philips Avent 3 trong 1 284.02,2850000.0,"'Philips Avent', 'Anh', 'Trung Quốc', '108520', 'Trắng', 'Nhựa PP', '1.5kg', '290 x 160 x 150 mm'",108520,Châu Âu,Giai đoạn thiếu niên,Meiji,Bé uống
Máy tiệt trùng bình sữa đa năng Nuk 251010,2724000.0,"'Nuk', 'Đức', '108522', 'Xanh', 'Nhựa cao cấp'",108522,Châu Âu,Giai đoạn thiếu niên,Dr Brown,Bé uống
Máy tiệt trùng bình sữa Chicco đa năng 2 trong 1,1490000.0,"'Chicco', 'Ý', 'Trung Quốc', '111450', 'Trắng', 'Nhựa cao cấp'",111450,Châu Âu,Thời kì răng sữa,Chicco,Bé uống
Giá úp bình sữa Munchkin 44149,289000.0,"'Munchkin', 'Mỹ', '112864', 'Từ sơ sinh', 'Nhựa an toàn', 'Trắng'",112864,Mỹ,Thời kì răng sữa,Optipro,Bé uống
Bình sữa Nuk cổ nhỏ núm cao su 110ml 743607 (0 - 6 tháng),98000.0,"'Nuk', 'Đức', 'Malaysia', '113093', '0 - 6 tháng', 'Nhựa PP', '110ml', 'Hồng'",113093,Châu Âu,Thời kì răng sữa,Fitobimbi,Bé uống
Bình sữa Nuk cổ nhỏ nhựa PP núm cao su 240ml 741606 (0 - 6 tháng),110000.0,"'Nuk', 'Đức', 'Malaysia', '113095', '0 - 6 tháng', 'Nhựa PP', '240ml', 'Hồng'",113095,Châu Âu,Thời kì răng sữa,Oshito,Bé uống
Sữa Milo uống liền 180mlx4,33000.0,"'Nestlé', 'Thụy Sĩ', '113891'",113891,Châu Âu,Giai đoạn thiếu niên,Nestlé,Bé uống
Bình sữa Pigeon nhựa PP voi đỏ 240ml,62000.0,"'Pigeon', 'Nhật Bản', '114138', 'Trên 3 tháng', 'Nhựa PP', '240ml', 'Hồng'",114138,Châu Á,Giai đoạn thiếu niên,Pigeon,Bé uống
Núm ty Wesser cổ hẹp size S (0 - 3 tháng),92150.0,"'Wesser', 'Hàn Quốc', 'Việt Nam', '114517', '0 - 3 tháng', 'Silicon'",114517,Châu Á,Thời kì răng sữa,Wesser,Bé uống
Bình sữa silicon Gluck hồng 240ml,278000.0,"'Gluck Baby', 'Đức', '115523', 'Nhựa PPSU', '240ml', 'Hồng'",115523,Châu Âu,Thời kì răng sữa,D-nee,Bé uống
Máy tiệt trùng bình sữa Gluck GX06,739000.0,"'Gluck Baby', 'Đức', '115528', 'Trắng', 'Nhựa cao cấp', '500W', '12 tháng'",115528,Châu Âu,Thời kì răng sữa,Sài Gòn Food,Bé uống
Bình sữa thủy tinh Philips Avent cổ rộng 120ml 673/13,395000.0,"'Philips Avent', 'Anh', '115854', 'Từ sơ sinh', 'Thủy tinh', '120ml', 'Trắng'",115854,Châu Âu,Giai đoạn thiếu niên,Babba's Baby,Bé uống
Bình sữa thủy tinh Philips Avent cổ rộng 240ml 673/13,455000.0,"'Philips Avent', 'Anh', '115855', 'Trên 1 tháng', 'Thủy tinh', '240ml', 'Trắng'",115855,Châu Âu,Giai đoạn thiếu niên,Inochi,Bé uống
Nước rửa bình sữa Arau Baby 500ml,199000.0,"'Arau Baby', 'Nhật Bản', 'Nhật Bản', '116146', '500ml'",116146,Châu Á,Thời kì răng sữa,KidsPlaza,Bé uống
Sữa Enfamil A+ 2 360 Brain DHA+ và MFGM Pro 900g (6 - 12 tháng),579000.0,"'Mead Johnson', 'Mỹ', 'Thái Lan', '116152', '6 - 12 tháng'",116152,Mỹ,Thời kì răng sữa,Mead Johnson,Bé uống
Sữa Enfamil A+ 1 360 Brain DHA+ và MFGM Pro 900g (0 - 6 tháng),597000.0,"'Mead Johnson', 'Mỹ', 'Thái Lan', '116256', '0 - 6 tháng'",116256,Mỹ,Thời kì răng sữa,Mead Johnson,Bé uống
Sữa Enfagrow A+ 3 360 Brain DHA+ và MFGM Pro 900g (1 - 3 tuổi),523000.0,"'Mead Johnson', 'Mỹ', '116258', '1 - 3 tuổi'",116258,Mỹ,Giai đoạn thiếu niên,Mead Johnson,Bé uống
Sữa Enfagrow A+ 4 360 Brain DHA+ và MFGM Pro 900g (2 - 6 tuổi),487000.0,"'Mead Johnson', 'Mỹ', 'Thái Lan', '116260', '2 - 6 tuổi'",116260,Mỹ,Giai đoạn thiếu niên,Mead Johnson,Bé uống
Sữa hạt hạnh nhân 137 Degrees vị cà phê 180ml,23000.0,"'137 Degrees', 'Thái Lan', 'Thái Lan', '116946', 'Trên 1 tuổi', 'Cà phê'",116946,Châu Á,Giai đoạn thiếu niên,ChuChuBaby,Bé uống
Sữa hạt dẻ cười 137 Degrees truyền thống 180ml,28000.0,"'137 Degrees', 'Thái Lan', 'Thái Lan', '116949', 'Trên 1 tuổi'",116949,Châu Á,Giai đoạn thiếu niên,Enfamil,Bé uống
Nước rửa bình sữa Babyganics 473ml,205000.0,"'Babyganics', 'Mỹ', 'Mỹ', '117727', '473ml'",117727,Mỹ,Thời kì răng sữa,Basilic,Bé uống
Bình sữa silicon Gluck Premium màu xanh 150ml,327800.0,"'Gluck Baby', 'Đức', '118117', 'Nhựa PPSU', '150ml', 'Xanh'",118117,Châu Âu,Giai đoạn thiếu niên,Pediakid,Bé uống
Bình sữa silicon Gluck Premium màu hồng 150ml,327800.0,"'Gluck Baby', 'Đức', '118118', 'Nhựa PPSU', '150ml', 'Hồng'",118118,Châu Âu,Thời kì răng sữa,Enzy,Bé uống
Bình sữa silicon Gluck Premium màu cam 150ml,327800.0,"'Gluck Baby', 'Đức', '118119', 'Nhựa PPSU', '150ml', 'Cam'",118119,Châu Âu,Thời kì răng sữa,Mamago,Bé uống
Máy tiệt trùng và sấy khô bình sữa Fatzbaby Sumo 1 FB4906SL,1285000.0,"'Fatzbaby', 'Hàn Quốc', 'Trung Quốc', '118132', 'Cam', 'Nhựa cao cấp', '700W', '12 tháng'",118132,Châu Á,Giai đoạn thiếu niên,Hipp,Bé uống
Bình sữa Nip thuỷ tinh cổ nhỏ 125ml 35069 (0 - 6 tháng),162000.0,"'Nip', 'Đức', 'Đức', '118156', '0 - 6 tháng', 'Thủy tinh', '125ml', 'Xanh'",118156,Châu Âu,Thời kì răng sữa,Aiyinmei,Bé uống
Bình sữa Pigeon thủy tinh 120ml,260000.0,"'Pigeon', 'Nhật Bản', 'Thái Lan', '118515', 'Nhựa PP', '120ml', 'Trắng'",118515,Châu Á,Giai đoạn thiếu niên,Pigeon,Bé uống
Sữa hạt hạnh nhân 137 Degrees không đường 1L,91000.0,"'137 Degrees', 'Thái Lan', 'Thái Lan', '119097'",119097,Châu Á,Thời kì răng sữa,Moaz Bébé,Bé uống
Bình sữa Pur Advanced cổ thường 125ml PUR1801,100000.0,"'Pur', 'Anh', 'Thái Lan', '801790', '0 - 3 tháng', 'Nhựa PP', '125ml', 'Trắng'",801790,Châu Âu,Thời kì răng sữa,Vinamilk,Bé uống
Bộ 2 núm ty Pur Advanced size S cổ thường PUR1811,85000.0,"'Pur', 'Anh', 'Thái Lan', '801792', '0 - 3 tháng', 'Silicon'",801792,Châu Á,Thời kì răng sữa,KUKU,Bé uống
Bộ 2 núm ty Pur Advanced size L cổ thường PUR1813 (Trên 6 tháng),94000.0,"'Pur', 'Anh', 'Thái Lan', '801793', 'Trên 6 tháng', 'Silicon'",801793,Châu Âu,Thời kì răng sữa,Healthy Care,Bé uống
Bình sữa Pur Milk Safe cổ rộng 250ml PUR9812,175000.0,"'Pur', 'Anh', 'Thái Lan', '801795', '3 - 6 tháng', 'Nhựa PP', '250ml', 'Trắng'",801795,Mỹ,Thời kì răng sữa,YOMIT,Bé uống
Bình sữa Pur cổ rộng có quai 250ml PUR9023,145000.0,"'Pur', 'Anh', 'Thái Lan', '801801', 'Nhựa PP', '250ml', 'Hồng'",801801,Châu Âu,Thời kì răng sữa,KidsPlaza,Bé uống
Bình sữa Pur Advanced cổ thường 250ml PUR1802,110000.0,"'Pur', 'Anh', 'Thái Lan', '801808', '3 - 6 tháng', 'Nhựa PP', '250ml', 'Trắng'",801808,Châu Đại Dương,Thời kì răng sữa,Avent,Bé uống
Hộp chia sữa Babymoov 4 tầng màu xanh lơ BM14740,119000.0,"'Babymoov', 'Pháp', 'Trung Quốc', '802034', 'Nhựa PP', 'Xanh'",802034,Châu Âu,Giai đoạn thiếu niên,Babycoccole,Bé uống
Máy tiệt trùng bình sữa Babymoov màu kem BM14306,1790000.0,"'Babymoov', 'Pháp', '802036', 'Kem', 'Nhựa PP', '550W'",802036,Châu Âu,Thời kì răng sữa,KC Health,Bé uống
Túi hâm nóng bình sữa Babymoov không dùng điện BM01384,549000.0,"'Babymoov', 'Pháp', '802045', 'Từ sơ sinh', 'Nhựa PVC', 'Đen'",802045,Châu Âu,Giai đoạn thiếu niên,KUKU,Bé uống
Chổi cọ bình và núm ty Babymoov màu xanh BM01526,99000.0,"'Babymoov', 'Pháp', 'Trung Quốc', '802053', 'Nhựa PP', 'Xanh'",802053,Châu Âu,Thời kì răng sữa,Hoff,Bé uống
Chổi cọ bình và núm ty Babymoov màu hồng BM01527,99000.0,"'Babymoov', 'Pháp', 'Trung Quốc', '802054', 'Nhựa PP', 'Hồng'",802054,Châu Âu,Thời kì răng sữa,Topoil,Bé uống
Nước rửa bình sữa và rau quả K-Mom KM13217 dạng túi 500ml,149000.0,"'K-MOM', 'Hàn Quốc', 'Hàn Quốc', '802090', '500ml'",802090,Châu Á,Thời kì răng sữa,Moaz Bébé,Bé uống
Núm ty I-Byeol Nano Silver cổ rộng size S (0 - 3 tháng),138000.0,"'I-Byeol', 'Hàn Quốc', 'Hàn Quốc', '802219', '0 - 3 tháng', 'Silicon', 'Vàng'",802219,Châu Á,Thời kì răng sữa,Nestlé,Bé uống
Nước rửa bình sữa Dr.Spock Organics 450ml,128000.0,"'Dr.Spock Organics', 'Malaysia', 'Malaysia', '802508', 'Từ sơ sinh', '450ml'",802508,Châu Á,Giai đoạn thiếu niên,LAToys,Bé uống
Bình sữa cổ rộng Kidsme PPSU 120ml màu tím hồng 160226,395000.0,"'Kidsme', 'Anh', '802550', 'Từ sơ sinh', 'Nhựa PPSU', '120ml', 'Tím hồng'",802550,Mỹ,Giai đoạn thiếu niên,Avisure,Bé uống
Bình sữa cổ rộng Kidsme PPSU 120ml màu xanh biển 160226,395000.0,"'Kidsme', 'Anh', '802551', 'Từ sơ sinh', 'Nhựa PPSU', '120ml', 'Xanh'",802551,Châu Âu,Thời kì răng sữa,Morinaga,Bé uống
Bình sữa cổ rộng Kidsme PPSU có tay cầm 160ml màu tím hồng 160231,445000.0,"'Kidsme', 'Anh', '802552', 'Từ sơ sinh', 'Nhựa PPSU', '160ml', 'Tím hồng'",802552,Châu Đại Dương,Thời kì răng sữa,Optipro,Bé uống
Bình sữa cổ rộng Kidsme PPSU có tay cầm 160ml màu xanh biển 160231,445000.0,"'Kidsme', 'Anh', '802553', 'Từ sơ sinh', 'Nhựa PPSU', '160ml', 'Xanh'",802553,Mỹ,Giai đoạn thiếu niên,Anpaso,Bé uống
Bình sữa cổ rộng Kidsme PPSU 240ml màu hồng tím 160232,445000.0,"'Kidsme', 'Anh', '802554', 'Từ sơ sinh', 'Nhựa PPSU', '240ml', 'Tím hồng'",802554,Châu Âu,Thời kì răng sữa,Anto,Bé uống
Núm ty Kidsme cổ rộng size M 160473 (Trên 3 tháng),175000.0,"'Kidsme', 'Anh', '802557', 'Trên 3 tháng', 'Silicon', 'Trắng'",802557,Mỹ,Giai đoạn thiếu niên,Cetaphil,Bé uống
Núm ty Kidsme cổ rộng size L 160475 (Trên 6 tháng),175000.0,"'Kidsme', 'Anh', '802558', 'Trên 6 tháng', 'Silicon', 'Trắng'",802558,Châu Âu,Thời kì răng sữa,KidsPlaza,Bé uống
Bộ phụ kiện bình sữa Kidsme cổ rộng màu tím hồng 160241,105000.0,"'Kidsme', 'Anh', '802559', 'Từ sơ sinh', 'Nhựa cao cấp', 'Tím hồng'",802559,Châu Đại Dương,Giai đoạn thiếu niên,Sài Gòn Food,Bé uống
Bộ phụ kiện bình sữa Kidsme cổ rộng màu xanh biển 160241,105000.0,"'Kidsme', 'Anh', '802560', 'Từ sơ sinh', 'Nhựa cao cấp', 'Xanh'",802560,Châu Âu,Thời kì răng sữa,Basilic,Bé uống
Sữa Eurofit A+ 400g (1 - 6 tuổi),215000.0,"'Việt Nam', '802901', '1 - 6 tuổi'",802901,Châu Á,Thời kì răng sữa,D-nee,Bé uống
Sữa Eurofit A+ 900g (1 - 6 tuổi),414000.0,"'Việt Nam', '802904', '1 - 6 tuổi'",802904,Châu Âu,Giai đoạn thiếu niên,Bio-Oil,Bé uống
Sữa P100 900g (1 - 10 tuổi),426000.0,"'Việt Nam', '802908', '1 - 10 tuổi'",802908,Châu Âu,Giai đoạn thiếu niên,Philip Avent,Bé uống
Túi giữ nhiệt du lịch Rotho Babydesign Silver Gray,325000.0,"'Rotho Babydesign', 'Đức', 'Thụy Sĩ', '803095', 'Xốp', 'Xám'",803095,Châu Âu,Giai đoạn thiếu niên,Oshito,Bé uống
Túi giữ nhiệt du lịch Rotho Babydesign Tender Rose,325000.0,"'Rotho Babydesign', 'Đức', 'Thụy Sĩ', '803096', 'Xốp', 'Hồng'",803096,Châu Âu,Giai đoạn thiếu niên,KUKU,Bé uống
"Sữa Enfagrow A+ 3 360 Brain DHA+ và MFGM Pro 1,8 kg (1 - 3 tuổi)",961000.0,"'Mead Johnson', 'Mỹ', 'Thái Lan', '116259', '1 - 3 tuổi'",116259,Mỹ,Giai đoạn thiếu niên,Mead Johnson,Bé uống
Sữa P100 400g (1 - 10 tuổi),215000.0,"'Việt Nam', '800075', '1 - 10 tuổi'",800075,Châu Âu,Giai đoạn thiếu niên,Intex,Bé uống
Sữa Nan Nga số 1 400g (0 - 6 tháng),258000.0,"'Nestlé', 'Thụy Sĩ', 'Hà Lan', '100954', '0 - 6 tháng'",100954,Châu Âu,Thời kì răng sữa,Nestlé,Bé uống
Bình sữa Nuk cổ rộng nhựa PP núm cao su 150ml 743570,195000.0,"'Nuk', 'Đức', 'Đức', '107937', '0 - 6 tháng', 'Nhựa PP', '150ml', 'Hồng'",107937,Châu Âu,Thời kì răng sữa,Toppoil,Bé uống
Ty thay Nuk cổ rộng silicon siêu mềm đơn số 2-L-721274,78000.0,"'Nuk', 'Đức', 'Đức', '107264', '6 - 18 tháng', 'Silicon', 'Trắng'",107264,Châu Âu,Thời kì răng sữa,Avent,Bé uống
Nước rửa bình sữa Dr.Spock Organics 450ml-1,95000.0,"'Dr.Spock Organics', 'Malaysia', 'Malaysia', '116881', '450ml'",116881,Châu Á,Thời kì răng sữa,Poemy,Bé uống
Sữa Oz Farm Gold Infant số 1 900g (0 - 6 tháng),525000.0,"'Oz Farm', 'Úc', 'Úc', '803736', '0 - 6 tháng', '900g'",803736,Châu Đại Dương,Thời kì răng sữa,Dr Brown,Bé uống
Sữa Oz Farm Gold Follow-on số 2 900g (6 - 12 tháng),525000.0,"'Oz Farm', 'Úc', 'Úc', '803737', '6 - 12 tháng', '900g'",803737,Châu Đại Dương,Thời kì răng sữa,Healthy Care,Bé uống
Sữa Oz Farm Gold Toddler số 3 900g (1 - 3 tuổi),525000.0,"'Oz Farm', 'Úc', 'Úc', '803738', '1 - 3 tuổi', '900g'",803738,Châu Đại Dương,Giai đoạn thiếu niên,137 DEGREES,Bé uống
Bình sữa silicon Putti Atti có tay cầm màu hồng 160ml,465000.0,"'Putti Atti', 'Hàn Quốc', 'Hàn Quốc', '805712', 'Bình sữa', '0 - 3 tháng', 'Silicon', '160ml', 'Hồng'",805712,Châu Á,Giai đoạn thiếu niên,KidsPlaza,Bé uống
Bình sữa silicon Putti Atti có tay cầm màu hồng 260ml,485000.0,"'Putti Atti', 'Hàn Quốc', 'Hàn Quốc', '805714', 'Bình sữa', '3 - 6 tháng', 'Silicon', '260ml', 'Hồng'",805714,Châu Á,Thời kì răng sữa,Pom Pom,Bé uống
Bộ 2 bình sữa silicon Putti Atti 160ml,760000.0,"'Putti Atti', 'Hàn Quốc', 'Hàn Quốc', '805709', 'Bình sữa', '0 - 3 tháng', 'Silicon', '160ml', 'Nhiều màu sắc'",805709,Châu Á,Giai đoạn thiếu niên,Poemy,Bé uống
Bộ 2 bình sữa silicon Putti Atti 260ml,790000.0,"'Putti Atti', 'Hàn Quốc', 'Hàn Quốc', '805710', 'Bình sữa', '3 - 6 tháng', 'Silicon', '260ml', 'Nhiều màu sắc'",805710,Châu Á,Thời kì răng sữa,Optipro,Bé uống
Bình sữa thủy tinh ChuChu Baby cổ thường 150ml,155000.0,"'ChuChu Baby', 'Nhật Bản', 'Nhật Bản', '120133', 'Bình sữa', 'Từ sơ sinh', 'Thủy tinh', '150ml'",120133,Châu Á,Thời kì răng sữa,Glico,Bé uống
Bình thủy tinh ChuChu Baby cổ thường 240ml,165000.0,"'ChuChu Baby', 'Nhật Bản', 'Nhật Bản', '120134', 'Bình sữa', 'Từ sơ sinh', 'Thủy tinh', '240ml'",120134,Châu Á,Giai đoạn thiếu niên,Kiza,Bé uống
Núm ty silicon ChuChu Baby siêu mềm cổ nhỏ (Hộp 1 chiếc),60000.0,"'ChuChu Baby', 'Nhật Bản', 'Nhật Bản', '120136', 'Núm ty', 'Từ sơ sinh', 'Silicon', '4.5 x 4.5 x 5.5 (cm)'",120136,Châu Á,Giai đoạn thiếu niên,KidsPlaza,Bé uống
Núm ty silicon ChuChu Baby cổ nhỏ (Hộp 3 chiếc),160000.0,"'ChuChu Baby', 'Nhật Bản', 'Nhật Bản', '120137', 'Núm ty', 'Từ sơ sinh', 'Silicon'",120137,Châu Á,Thời kì răng sữa,Spectra,Bé uống
Núm ty silicon Pigeon siêu mềm size M,24000.0,"'Pigeon', 'Nhật Bản', 'Việt Nam', '120793', 'Núm ty', 'Trên 4 tháng', 'Silicon'",120793,Châu Á,Giai đoạn thiếu niên,Pigeon,Bé uống
Sữa ColosBaby Gold 0+ 400g (0 - 12 tháng),265000.0,"'VitaDairy', 'Việt Nam', 'Việt Nam', '805362', '0 - 12 tháng', '400g'",805362,Châu Á,Thời kì răng sữa,Shuofengtai,Bé uống
Sữa ColosBaby Gold 0+ 800g (0 - 12 tháng),555000.0,"'VitaDairy', 'Việt Nam', 'Việt Nam', '805363', '0 - 12 tháng', '800g'",805363,Châu Á,Thời kì răng sữa,Mamago,Bé uống
Sữa ColosBaby Gold 1+ 800g (1 - 2 tuổi),515000.0,"'VitaDairy', 'Việt Nam', 'Việt Nam', '805364', '1 - 2 tuổi', '800g'",805364,Châu Á,Giai đoạn thiếu niên,KUKU,Bé uống
Sữa ColosBaby Gold 2+ 800g (Trên 2 tuổi),499000.0,"'VitaDairy', 'Việt Nam', 'Việt Nam', '805365', 'Trên 2 tuổi', '800g'",805365,Châu Á,Giai đoạn thiếu niên,Enfamil,Bé uống
Bình sữa Nuk Nature Sense nhựa PP núm silicon 260ml S2-M,289000.0,"'Nuk', 'Đức', 'Đức', '120876', 'Bình sữa', '6 - 18 tháng', 'Nhựa PP', 'Nhiều họa tiết', '260ml', 'Nhiều màu sắc', '100g', '7 x 7 x 18.5 (cm)'",120876,Châu Âu,Giai đoạn thiếu niên,Chicco,Bé uống
Bình sữa Nuk nhựa PP núm silicon 150ml S1-M,209000.0,"'Nuk', 'Đức', 'Đức', '120865', 'Bình sữa', '0 - 6 tháng', 'Nhựa PP', 'Nhiều họa tiết', '150ml', '90g', '6.5 x 6.5 x 14.5 cm'",120865,Châu Âu,Giai đoạn thiếu niên,Konbini,Bé uống
Bình sữa Nuk nhựa PP núm silicon 300ml S1-M,229000.0,"'Nuk', 'Đức', 'Đức', '120866', 'Bình sữa', '0 - 6 tháng', 'Nhựa PP', 'Nhiều họa tiết', '300ml', '110g', '6.5 x 6.5 x 20 cm'",120866,Châu Âu,Giai đoạn thiếu niên,Huggies,Bé uống
Bình sữa Nuk Nature Sense nhựa PP núm silicon 150ml S1-M,249000.0,"'Nuk', 'Đức', 'Đức', '120875', 'Bình sữa', '0 - 6 tháng', 'Nhựa PP', 'Nhiều họa tiết', '150ml', 'Nhiều màu sắc', '90g', '7 x 7 x 15 cm'",120875,Châu Âu,Giai đoạn thiếu niên,Inochi,Bé uống
Bình sữa Nuk Nature Sense thủy tinh 120ml S1-M,349000.0,"'Nuk', 'Đức', 'Đức', '120877', 'Bình sữa', '0 - 6 tháng', 'Thủy tinh', '120ml', 'Nhiều màu sắc', '205g', '7 x 7 x 15 (cm)'",120877,Châu Âu,Thời kì răng sữa,Friso,Bé uống
Bình sữa Nuk Nature Sense thủy tinh 240ml S1-M,389000.0,"'Nuk', 'Đức', 'Đức', '120878', 'Bình sữa', '0 - 6 tháng', 'Thủy tinh', 'Nhiều họa tiết', '240ml', 'Nhiều màu sắc', '255g', '7 x 7 x 18.5 (cm)'",120878,Châu Âu,Thời kì răng sữa,Aoi,Bé uống
Bộ 2 núm ty Nuk cao su (0 - 6 tháng),120000.0,"'Nuk', 'Đức', 'Đức', '120867C', 'Núm ty', '0 - 6 tháng', 'Cao su', '40g'",120867,Châu Âu,Thời kì răng sữa,Morinaga,Bé uống
Bộ 2 núm ty Nuk silicon (0 - 6 tháng),149000.0,"'Nuk', 'Đức', 'Đức', '120871C', 'Núm ty', '0 - 6 tháng', 'Silicon'",120871,Châu Âu,Thời kì răng sữa,Pigeon,Bé uống
Bộ 2 núm ty Nuk Nature Sense silicon (0 - 6 tháng),179000.0,"'Nuk', 'Đức', 'Đức', '120879C', 'Núm ty', '0 - 6 tháng', 'Silicon'",120879,Châu Âu,Giai đoạn thiếu niên,KidsPlaza,Bé uống
Sữa Wakodo Haihai Infant Formula số 0 810g (0 - 12 tháng),575000.0,"'Wakodo', 'Nhật Bản', 'Nhật Bản', '121707', '0 - 12 tháng', '810g'",121707,Châu Á,Thời kì răng sữa,Vinamilk,Bé uống
Sữa Wakodo Gungun Follow-up số 9 830g (9 - 36 tháng),450000.0,"'Wakodo', 'Nhật Bản', 'Nhật Bản', '121708', '9 - 36 tháng', '830g'",121708,Châu Á,Thời kì răng sữa,VIETMAT,Bé uống
Bình sữa Pigeon SofTouch Plus PPSU thú cưng 160ml,388000.0,"'Pigeon', 'Nhật Bản', 'Thái Lan', '121951', 'Bình sữa', 'Sơ sinh', 'Nhựa PPSU', 'Thú cưng', '160ml', 'Xanh'",121951,Châu Á,Giai đoạn thiếu niên,Pigeon,Bé uống
Sữa bột pha sẵn Lactel Eveil uống liền 1L (1 - 3 tuổi),89000.0,"'Lactel', 'Pháp', 'Pháp', '805483', '1 - 3 tuổi', '1 lít'",805483,Châu Âu,Giai đoạn thiếu niên,Meiji,Bé uống
Hộp 2 núm ty DrBrown's Options Plus cổ rộng số 2 (Trên 3 tháng),229000.0,"""Dr. Brown's"", 'Mỹ', 'Đức', '121991', 'Núm ty', 'Trên 3 tháng', 'Silicon'",121991,Mỹ,Thời kì răng sữa,KidsPlaza,Bé uống
Hộp 2 núm ty DrBrown's Options Plus cổ rộng số 3 (Trên 6 tháng),225000.0,"""Dr. Brown's"", 'Mỹ', 'Đức', '121992', 'Núm ty', 'Trên 6 tháng', 'Silicon'",121992,Mỹ,Thời kì răng sữa,Nestle,Bé uống
Hộp 2 núm ty DrBrown's Options Plus cổ rộng số 4 (Trên 9 tháng),225000.0,"""Dr. Brown's"", 'Mỹ', 'Đức', '121993', 'Núm ty', 'Trên 9 tháng', 'Silicon'",121993,Mỹ,Thời kì răng sữa,IQ Baby,Bé uống
Hộp 2 núm ty DrBrown's Options Plus cổ rộng Y cut (Trên 9 tháng),229000.0,"""Dr. Brown's"", 'Mỹ', 'Đức', '121994', 'Núm ty', 'Trên 9 tháng', 'Silicon'",121994,Mỹ,Giai đoạn thiếu niên,Combi,Bé uống
Sữa bột pha sẵn ColosBaby 180ml (Vỉ 4 hộp),59000.0,"'VitaDairy', 'Việt Nam', 'Việt Nam', '805367', 'Trên 1 tuổi', '180ml'",805367,Châu Á,Giai đoạn thiếu niên,Basilic,Bé uống
"Máy hâm sữa, tiệt trùng và sấy khô đa năng Moaz bébé MB005",1299000.0,"'Moaz Bébé', 'Việt Nam', 'Trung Quốc', '804808', '600W', '32 x 30 x 38 (cm)'",804808,Châu Á,Giai đoạn thiếu niên,Moaz Bébé,Bé uống
Bộ 2 núm ty Nuk cao su (Trên 6 tháng),120000.0,"'Nuk', 'Đức', 'Đức', '120869C', 'Núm ty', 'Trên 6 tháng', 'Cao su', '40g'",120869,Châu Âu,Thời kì răng sữa,Ajinomoto,Bé uống
Bộ 2 núm ty Nuk silicon (Trên 6 tháng),149000.0,"'Nuk', 'Đức', 'Đức', '120873C', 'Núm ty', 'Trên 6 tháng', 'Silicon'",120873,Châu Âu,Giai đoạn thiếu niên,Duy Tân,Bé uống
Bộ 2 núm ty Nuk Nature Sense silicon (Trên 6 tháng),179000.0,"'Nuk', 'Đức', 'Đức', '120881C', 'Núm ty', 'Trên 6 tháng', 'Silicon'",120881,Châu Âu,Thời kì răng sữa,Glico,Bé uống
Sữa bò hữu cơ Koita ít béo 1L,81000.0,"'Koita', 'Ý', 'Ý', '805590', 'Trên 1 tuổi', '1L'",805590,Châu Á,Giai đoạn thiếu niên,Anpaso,Bé uống
Sữa yến mạch Koita 1L,98000.0,"'Koita', 'Ý', 'Ý', '805584', '1L'",805584,Châu Âu,Thời kì răng sữa,Nutribiotik,Bé uống
Sữa non ColosIgG 24h 90g,448000.0,"'VitaDairy', 'Việt Nam', 'Việt Nam', '805616', '90g (60 gói x 1.5g)'",805616,Châu Á,Thời kì răng sữa,Healthy Care,Bé uống
Sữa Royal Ausnz Premium Gold Infant Formula số 1 400g (0 - 6 tháng),350000.0,"'Royal AUSNZ', 'Úc', 'Úc', '805621', '0 - 6 tháng', '400g'",805621,Châu Đại Dương,Thời kì răng sữa,Vitadairy,Bé uống
